timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574851865394,9.774658,0,0.8649597,16,1,0.13243103
1574851868031,9.765076,0,0.9714966,16,1,0.32995605
1574851877907,9.85965,0,0.6901703,16,1,0.27009583
1574851908189,9.931473,0,-0.048431396,16,1,0.36227417
1574851912806,9.893173,0,0.009033203,16,1,0.44726562
1574848980895,9.972183,0,0.97628784,2,1,0.042648315
1574848983317,9.885986,0,1.2983093,2,1,0.23658752
1574848985953,10.144562,0,0.6231384,2,1,0.23538208
1574848988376,9.553192,0,0.6063843,2,1,0.02947998
1574848991788,9.846481,0,0.5668793,2,1,0.7070465
1574848994648,9.738739,0,0.36935425,2,1,1.0829315
1574848997291,9.899155,0,0.2771759,2,1,0.72380066
1574849000145,9.781845,0,0.443573,2,1,0.86027527
1574849002787,9.82135,0,0.27838135,2,1,0.7668915
1574849005643,9.923096,0,0.28196716,2,1,0.9560394
1574849008263,9.877609,0,0.2544403,2,1,1.0506134
1574849010900,9.909927,0,0.20654297,2,1,0.9644165
1574849013528,10.047592,0,0.03895569,2,1,0.9859619
1574849017254,9.775848,0,0.042541504,2,1,0.9428711
1574849035266,9.739944,0,-0.16455078,2,1,0.6531677
1574849055053,10.002106,0,-0.28546143,2,1,1.0170898
1574849062756,10.006897,0,-0.35968018,2,1,1.0949097
1574851275293,9.90036,0,0.80270386,13,1,-0.19915771
1574851278370,9.297012,0,0.45315552,13,1,0.02708435
1574851289331,9.772263,0,0.91044617,13,1,-0.519989
1574851315695,9.872818,0,0.68299866,13,1,-0.4625244
1574861750063,9.777054,1,-1.3592529,63,1,-0.01600647
1574861858821,20.331894,1,-4.714737,64,1,1.9616089
1574861883636,6.8896484,1,-0.12145996,64,1,5.99823
1574861899645,10.557556,1,-3.7726135,64,1,0.306015
1574861924707,7.418762,1,-1.422699,64,1,4.0900574
1574852716863,9.862045,0,1.4120331,22,1,-0.361969
1574852720382,10.266663,0,0.6351166,22,1,0.90815735
1574852747828,9.903946,0,0.32865906,22,1,0.3646698
1574852760116,9.994919,0,0.15507507,22,1,0.39698792
1574852796761,9.894363,0,-0.031677246,22,1,0.7106323
1574852806874,9.850082,0,-0.07835388,22,1,0.7250061
1574852102659,9.906342,0,0.91882324,18,1,-0.14768982
1574852105738,9.805786,0,0.7727814,18,1,-0.4744873
1574852118271,9.935074,0,0.114364624,18,1,-0.60258484
1574852143739,9.858459,0,-0.14060974,18,1,-0.4337921
1574852152090,10.041611,0,-0.21003723,18,1,-0.41703796
1574852187475,9.947037,0,-0.24475098,18,1,-0.47808838
1574852192314,9.908737,0,-0.27708435,18,1,-0.51638794
1574851849558,9.907532,0,0.8924866,16,1,-0.28295898
1574851852195,9.827332,0,0.9858551,16,1,-0.28894043
1574851854621,9.817749,0,0.953537,16,1,-0.33084106
1574851857474,10.551575,0,1.2013397,16,1,0.16355896
1574851860111,9.548401,0,1.0708618,16,1,0.84710693
1574851862754,10.121811,0,0.92240906,16,1,0.2557373
1574851865395,9.893173,0,0.8062897,16,1,0.052230835
1574851868032,9.947037,0,0.86135864,16,1,0.20664978
1574851878346,9.833313,0,0.6793976,16,1,0.29403687
1574851908190,9.964996,0,-0.008926392,16,1,0.41015625
1574851913024,9.975769,0,-0.04005432,16,1,0.28686523
1574848980896,9.947037,0,1.0121918,2,1,0.061813354
1574848983318,9.8033905,0,1.1917572,2,1,-0.05430603
1574848985954,10.233154,0,0.5872345,2,1,0.31559753
1574848988591,9.393982,0,0.93917847,2,1,-0.22549438
1574848991789,9.870422,0,0.54533386,2,1,0.7226105
1574848994649,9.725571,0,0.39089966,2,1,0.97639465
1574848997505,9.829727,0,0.31188965,2,1,0.7645111
1574849000146,9.739944,0,0.39808655,2,1,1.0266724
1574849002788,9.975769,0,0.2197113,2,1,0.7645111
1574849005644,9.985352,0,0.31549072,2,1,1.0182953
1574849008264,9.907532,0,0.23648071,2,1,0.8937988
1574849010901,10.004501,0,0.19577026,2,1,0.95124817
1574849013529,10.042816,0,0.05091858,2,1,1.0158997
1574849017257,10.01767,0,0.009033203,2,1,1.0158997
1574849035489,9.827332,0,-0.22680664,2,1,0.6759186
1574849055055,9.785431,0,-0.21243286,2,1,1.0458221
1574849062757,9.945847,0,-0.3513031,2,1,1.0314636
1574851275294,9.932678,0,0.7859497,13,1,-0.24584961
1574851278372,10.004501,0,0.5991974,13,1,-0.6899719
1574851289545,9.9219055,0,0.8733368,13,1,-0.6085663
1574851315696,9.894363,0,0.65426636,13,1,-0.5247803
1574861750283,6.710083,1,-0.060409546,63,1,3.2077942
1574861858822,16.199493,1,-6.4768677,64,1,-3.0602264
1574861884926,3.2720032,1,0.7548218,64,1,6.3118744
1574861899858,4.282364,1,0.092819214,64,1,6.3561554
1574861926463,13.41983,1,-1.9637909,64,1,6.0712585
1574852716864,9.692062,0,1.4359741,22,1,-0.3080902
1574852720383,10.2187805,0,0.5668793,22,1,0.9464569
1574852748706,9.82254,0,0.35020447,22,1,0.37065125
1574852760117,9.99852,0,0.19577026,22,1,0.44248962
1574852798298,9.99852,0,-0.113082886,22,1,0.5801544
1574852806877,9.899155,0,-0.07357788,22,1,0.7477417
1574852102660,9.925491,0,0.92840576,18,1,-0.17163086
1574852105739,9.700439,0,0.80989075,18,1,-0.33442688
1574852118272,9.9422455,0,0.07606506,18,1,-0.5858307
1574852143740,9.835709,0,-0.13102722,18,1,-0.41822815
1574852152314,9.98056,0,-0.18969727,18,1,-0.40266418
1574852187476,9.891968,0,-0.1968689,18,1,-0.41464233
