timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574850430327,9.218674,0,0.8197632,9,1,1.0389099
1574850456515,9.71907,0,0.8532715,9,1,0.52415466
1574850463830,9.394653,0,0.8808136,9,1,0.6941376
1574861021691,13.139175,1,-2.303482,59,1,-0.28868103
1574861061137,2.9219208,1,5.5004272,59,1,-2.3105774
1574861071673,10.403809,1,1.0807343,59,1,1.2567749
1574861091546,4.7941895,1,3.452179,59,1,-1.4809875
1574861095985,13.01947,1,-1.6175385,59,1,1.5452881
1574848757609,9.037918,0,1.0771332,1,1,0.04171753
1574848759430,10.267334,0,1.1501617,1,1,0.71928406
1574848761249,10.019531,0,0.4582367,1,1,0.84617615
1574848763068,9.59816,0,0.75032043,1,1,1.1167145
1574848764891,9.728638,0,0.89038086,1,1,0.68336487
1574848766708,9.895035,0,1.0699463,1,1,0.8234253
1574848768526,9.954895,0,0.93348694,1,1,0.7396393
1574848770347,9.492813,0,0.9741821,1,1,1.0041962
1574848772167,9.938141,0,1.060379,1,1,1.284317
1574848773986,9.574219,0,0.9131317,1,1,1.4171906
1574861701648,7.002838,1,3.6748505,63,1,-1.4989471
1574863990390,18.627884,1,1.8887634,79,1,-1.41156
1574863992829,-4.3301086,1,7.8610992,79,1,-3.1581268
1574864005843,17.886887,1,-1.0261688,79,1,4.7379456
1574864026897,-7.5742493,1,9.926102,79,1,-7.1851807
1574864029337,8.976868,1,1.9761658,79,1,-3.8476562
1574864036674,-2.983368,1,6.9213867,79,1,-1.3696594
1574864057687,12.084534,1,1.685257,79,1,1.0173645
1574864065804,15.969131,1,0.4510498,79,1,2.3413544
1574864070323,4.400345,1,2.9494019,79,1,0.6917572
1574850201569,9.255783,0,1.7606812,8,1,-0.031295776
1574850203388,9.5,0,1.709198,8,1,-0.75076294
1574850205208,9.377899,0,1.5092926,8,1,0.11595154
1574850207027,9.699905,0,1.3692322,8,1,0.27874756
1574850209047,9.458099,0,1.2555084,8,1,0.4116211
1574850216523,9.631683,0,0.99095154,8,1,0.2739563
1574850243810,9.57901,0,1.3979645,8,1,0.5516815
1574850248686,9.611328,0,1.3548584,8,1,0.7216797
1574850284292,9.672379,0,1.0771332,8,1,0.8042755
1574850287630,9.792084,0,0.97299194,8,1,0.81625366
1574862033255,13.624008,1,1.1848755,66,1,-0.10671997
1574862035794,10.452896,1,2.22995,66,1,0.576828
1574862069303,14.989899,1,-0.39170837,66,1,-0.46224976
1574862078280,-2.3596802,1,8.086166,66,1,-1.9275055
1574862085996,1.6242676,1,5.7314606,66,1,1.4794464
1574850371452,10.290085,0,2.1102295,9,1,-0.3988037
1574850373272,9.787308,0,1.5188599,9,1,-0.76631165
1574850375090,10.516342,0,1.238739,9,1,-0.89201355
1574850376911,9.607742,0,1.1908569,9,1,-0.35212708
1574850379769,9.671188,0,1.1226196,9,1,-0.4131775
1574850412556,9.942917,0,0.81855774,9,1,0.53492737
1574850415134,9.701111,0,0.9131317,9,1,0.34339905
1574850430827,9.48204,0,0.8197632,9,1,0.5732422
1574850456537,9.715469,0,0.85687256,9,1,0.40205383
1574850463910,10.009964,0,0.8029938,9,1,0.42001343
1574861021791,4.554779,1,2.5220337,59,1,-2.4566193
1574861061437,-1.5085449,1,7.077011,59,1,-1.5133057
1574861071734,16.877731,1,-0.9543457,59,1,2.194107
1574861091567,8.320847,1,1.6194153,59,1,-0.18093872
1574861096004,9.496399,1,0.53125,59,1,0.40563965
1574848757629,9.24501,0,1.0974884,1,1,-0.055236816
1574848759449,10.082977,0,1.2207947,1,1,0.13150024
1574848761268,10.373886,0,0.37683105,1,1,0.97187805
1574848763088,9.711884,0,0.6928711,1,1,1.220871
1574848764907,9.495209,0,0.90475464,1,1,0.6917572
1574848766728,9.884262,0,1.0783386,1,1,0.79829407
1574848768548,9.929749,0,0.92988586,1,1,1.0413055
1574848770367,9.392258,0,1.060379,1,1,1.4195862
1574848772186,10.0243225,0,0.96699524,1,1,1.3704987
1574848774006,9.375504,0,0.98735046,1,1,1.2879028
1574861701848,2.6956787,1,6.1923523,63,1,-3.9446259
1574863990430,19.920761,1,-0.7879486,79,1,3.2020721
1574863992849,-7.350403,1,9.648376,79,1,-4.1493225
1574864006045,2.605896,1,-1.1243286,79,1,-3.9829254
1574864026977,6.3707733,1,2.128189,79,1,-2.9163055
1574864029357,12.650772,1,0.6868744,79,1,-3.6261902
1574864036814,17.513382,1,-1.6570435,79,1,4.4326935
1574864057807,10.130875,1,1.1669159,79,1,-3.3556519
1574864065824,12.40416,1,1.0412292,79,1,0.18777466
1574864070443,9.2330475,1,4.1848145,79,1,0.7719574
1574850201589,9.875885,0,1.5404205,8,1,-0.3377533
1574850203409,9.629288,0,1.6816711,8,1,-0.5316925
1574850205228,9.362335,0,1.5356293,8,1,0.07165527
1574850207049,9.8220215,0,1.396759,8,1,0.28234863
1574850209086,9.859131,0,1.1489563,8,1,0.27156067
1574850217202,9.671188,0,0.96221924,8,1,0.24284363
1574850243832,9.545486,0,1.4051361,8,1,0.64385986
1574850248908,9.397049,0,1.3632355,8,1,0.7863159
1574850284312,9.528732,0,1.0867157,8,1,0.89645386
1574850287690,9.488022,0,1.017273,8,1,0.8808899
1574862033275,15.72612,1,0.9035492,66,1,0.22128296
1574862035913,8.779343,1,3.0499573,66,1,-1.1206665
1574862069863,9.371902,1,1.2052307,66,1,-2.4302826
1574862078300,0.54808044,1,6.4150085,66,1,-1.7108307
1574862087217,14.487122,1,1.3919678,66,1,-1.8089905
1574850371473,10.178757,0,1.8360901,9,1,-0.6298523
1574850373291,9.962082,0,1.4494324,9,1,-0.62745667
1574850375110,10.300858,0,1.1932526,9,1,-0.893219
1574850376931,9.541901,0,1.1956482,9,1,-0.388031
1574850379809,9.650833,0,1.1429749,9,1,-0.42634583
1574850412575,9.625687,0,0.8987732,9,1,0.60435486
1574850415173,9.686737,0,0.8951721,9,1,0.24163818
1574850431148,9.556259,0,0.8544769,9,1,0.37332153
1574850456555,9.740616,0,0.85687256,9,1,0.36134338
1574850463930,9.279724,0,0.62342834,9,1,-0.009750366
1574861021871,18.480652,1,-2.663803,59,1,1.8170319
1574861061797,13.8897705,1,-2.114334,59,1,0.0082092285
1574861071873,0.23085022,1,6.8974457,59,1,-1.8604736
1574861091585,11.575775,1,0.04045105,59,1,1.7595673
1574861096063,0.32421875,1,5.7577972,59,1,-2.2794495
1574848757649,9.965668,0,0.6533661,1,1,0.24163818
1574848759469,9.511963,0,1.3596497,1,1,0.112350464
1574848761289,10.049469,0,0.45584106,1,1,1.0101776
1574848763107,9.681961,0,0.7658844,1,1,0.9802551
1574848764929,9.48204,0,0.917923,1,1,0.7791443
1574848766748,9.65802,0,1.1322021,1,1,0.7432251
1574848768568,9.811249,0,0.96580505,1,1,1.0137634
1574848770387,9.383881,0,1.1573486,1,1,1.2867126
1574848772207,9.880676,0,0.94065857,1,1,1.2879028
1574848774026,9.61731,0,0.96461487,1,1,1.165802
1574861701909,9.848358,1,0.7730713,63,1,-1.9299011
1574863990450,15.083267,1,-2.4710693,79,1,3.4474792
1574863993049,5.765045,1,0.75871277,79,1,-1.2583313
1574864006184,11.796036,1,-5.3177795,79,1,-0.29107666
1574864027017,18.463882,1,-0.12594604,79,1,-1.7443542
1574864029377,15.775192,1,0.27867126,79,1,-2.8193512
1574864036892,1.1166992,1,5.933777,79,1,-1.2583313
1574864057827,17.271576,1,2.9326477,79,1,-0.20367432
1574864065844,6.0355835,1,4.5690765,79,1,-1.7874451
1574864070503,16.61676,1,-0.0110321045,79,1,7.309326
1574850201609,10.116501,0,1.5200653,8,1,-0.5819702
1574850203428,9.661606,0,1.5763245,8,1,-0.15699768
1574850205249,9.415009,0,1.5535889,8,1,0.0740509
1574850207067,9.902222,0,1.4266815,8,1,0.12072754
1574850209146,9.362335,0,1.2279663,8,1,0.23684692
1574850217782,10.002777,0,0.9215088,8,1,0.16622925
1574850243849,9.525131,0,1.3740234,8,1,0.913208
1574850248948,9.607742,0,1.3536682,8,1,0.7420349
1574850284332,9.537109,0,1.0831146,8,1,0.9012451
1574850287850,9.807648,0,0.9538269,8,1,0.9455414
1574862033295,16.409668,1,-0.7197113,66,1,1.7487946
1574862035993,12.794418,1,0.094314575,66,1,1.6183014
1574862070443,15.58725,1,-1.0417328,66,1,3.301422
1574862078320,3.3516846,1,4.6013947,66,1,-1.6485901
1574862087237,17.42241,1,-0.95314026,66,1,-1.4678192
1574850371493,9.740616,0,1.6242065,9,1,-0.5005646
1574850373311,10.021927,0,1.317749,9,1,-0.44789124
1574850375130,10.323608,0,1.1908569,9,1,-0.8716583
1574850376951,9.702301,0,1.1573486,9,1,-0.4024048
1574850379829,9.610123,0,1.131012,9,1,-0.42874146
1574850412595,9.303665,0,0.9310913,9,1,0.6247101
1574850415214,9.743011,0,0.94425964,9,1,0.37451172
1574850431205,9.842361,0,0.7156067,9,1,0.6091461
1574850456575,9.67717,0,0.8616638,9,1,0.43795776
1574850464452,9.191147,0,2.0946655,9,1,1.0269318
1574861021912,13.060181,1,-2.449524,59,1,0.5074005
1574861062037,5.4346466,1,1.3680267,59,1,-2.4446564
1574861071953,9.669983,1,1.309372,59,1,2.1055298
1574861091607,14.192627,1,-0.88731384,59,1,2.8764648
1574861096083,1.1885223,1,4.9018707,59,1,-2.0807343
1574848757669,10.967636,0,0.57196045,1,1,0.67858887
1574848759490,9.484436,0,1.3512726,1,1,0.6175232
1574848761308,9.801666,0,0.51449585,1,1,1.0856018
1574848763127,9.588577,0,0.7395477,1,1,0.9192047
1574848764947,9.917786,0,0.8329315,1,1,0.92518616
1574848766767,9.635269,0,1.1429749,1,1,0.6486511
1574848768588,9.624496,0,1.0112915,1,1,0.72766113
1574848770407,9.600555,0,1.1082611,1,1,0.91441345
1574848772226,9.622101,0,0.96461487,1,1,1.0556641
1574848774046,9.972855,0,0.86524963,1,1,1.3453674
1574861702129,8.526749,1,1.0376282,63,1,-2.2902222
1574863990468,11.076584,1,-1.0106049,79,1,0.99102783
1574863993109,-6.1676636,1,7.630066,79,1,-1.8497009
1574864006624,8.860748,1,-0.40846252,79,1,-1.6042938
1574864027038,21.958221,1,0.13500977,79,1,0.3888855
1574864029417,17.884491,1,-0.7664032,79,1,1.0832062
1574864037252,5.5818787,1,2.8883514,79,1,-3.8440704
1574864057928,13.3606415,1,-2.0868073,79,1,3.8568878
1574864065864,-2.9342957,1,8.3207855,79,1,-1.6174622
1574864070582,-2.9881592,1,8.67514,79,1,-1.6042938
1574850201629,10.084183,0,1.4877472,8,1,-0.6944885
1574850203449,9.760971,0,1.4219055,8,1,0.088409424
1574850205268,9.44014,0,1.5799103,8,1,0.081222534
1574850207087,9.686737,0,1.4099274,8,1,0.19017029
1574850209186,9.628082,0,1.1764984,8,1,0.29670715
1574850218422,9.607742,0,0.96580505,8,1,0.27874756
1574850243870,9.551468,0,1.348877,8,1,1.0460968
1574850249030,9.796875,0,1.3428955,8,1,0.7528076
1574850284352,9.496399,0,1.1322021,8,1,0.8916626
1574850287890,9.769348,0,0.9753876,8,1,0.868927
1574862033315,15.551346,1,-1.3948822,66,1,2.9147644
1574862036193,12.820755,1,2.3388824,66,1,1.1227112
1574862071462,2.511322,1,5.112564,66,1,-0.97102356
1574862078340,6.6628723,1,2.9529877,66,1,-1.0763702
1574862087315,12.3012085,1,-2.8577423,66,1,-0.10192871
1574850371513,9.56105,0,1.4446411,9,1,-0.10671997
1574850373331,9.886658,0,1.3584595,9,1,-0.2587433
1574850375151,10.094955,0,1.2171936,9,1,-0.6944885
1574850376972,9.741806,0,1.1872711,9,1,-0.3952179
1574850379870,9.653229,0,1.1477661,9,1,-0.4419098
1574850412615,9.374298,0,0.9131317,9,1,0.5337372
1574850415254,9.565842,0,0.96699524,9,1,0.40924072
1574850431547,9.531128,0,0.9167175,9,1,0.6594238
1574850456595,9.674774,0,0.8987732,9,1,0.47506714
1574850464572,9.307266,0,2.155716,9,1,1.0018005
1574861021931,8.088608,1,-0.032577515,59,1,-0.23719788
1574861063017,9.155228,1,1.4015503,59,1,0.17100525
1574861071993,15.402893,1,0.10269165,59,1,1.7260437
1574861091627,16.291153,1,-1.3912811,59,1,2.7244263
1574861096163,15.4986725,1,-1.7276764,59,1,2.963852
1574848757690,10.244598,0,0.7335663,1,1,0.37690735
1574848759509,9.465286,0,1.1728973,1,1,0.95391846
1574848761329,9.9848175,0,0.4283142,1,1,1.3345947
1574848763147,9.607742,0,0.704834,1,1,0.9012451
1574848764967,9.638855,0,0.91433716,1,1,0.76956177
1574848766787,9.652023,0,1.1178436,1,1,0.5337372
1574848768608,9.546677,0,1.0436096,1,1,0.4355774
1574848770427,9.884262,0,0.981369,1,1,0.69055176
1574848772246,9.721466,0,0.95144653,1,1,0.9802551
1574848774064,9.883072,0,0.8257446,1,1,1.4519043
1574861702169,13.659927,1,-0.02180481,63,1,0.952713
1574863990490,7.322464,1,0.036849976,79,1,-1.166153
1574863993169,8.580627,1,-0.35699463,79,1,-2.3776245
1574864006644,15.386139,1,-0.2863617,79,1,0.029754639
1574864027057,20.860489,1,-0.80830383,79,1,2.6502075
1574864029437,16.137924,1,0.4007721,79,1,0.8904724
1574864037454,1.199295,1,7.0746155,79,1,-3.2586823
1574864058047,-0.59036255,1,6.0475006,79,1,-0.68013
1574864065883,-7.1432953,1,10.257706,79,1,-1.7419586
1574864070643,-3.8105621,1,6.911804,79,1,-0.7483673
1574850201650,10.094955,0,1.6278076,8,1,-0.7687073
1574850203468,10.115311,0,1.436264,8,1,0.021377563
1574850205288,9.552673,0,1.5643616,8,1,0.16741943
1574850207105,9.509567,0,1.412323,8,1,0.24403381
1574850209248,9.725052,0,1.2004395,8,1,0.279953
1574850218522,9.535904,0,1.012497,8,1,0.30389404
1574850243890,9.531128,0,1.4314728,8,1,0.7923126
1574850249168,9.443726,0,1.3201447,8,1,0.8413849
1574850284372,9.50119,0,1.1286163,8,1,0.94792175
1574850288012,9.582596,0,1.0388336,8,1,0.8126526
1574862033335,14.212982,1,-0.33903503,66,1,1.423172
1574862036254,12.786041,1,1.7020264,66,1,-0.09953308
1574862071741,5.3424683,1,3.7658234,66,1,-1.7096405
1574862078358,9.842361,1,1.9546051,66,1,-0.1031189
1574862088157,13.537811,1,-0.08166504,66,1,2.8237915
1574850371533,9.772934,0,1.1956482,9,1,0.17939758
1574850373351,9.674774,0,1.4626007,9,1,-0.072006226
1574850375173,9.699905,0,1.2315674,9,1,-0.6717529
1574850376991,9.65802,0,1.1824799,9,1,-0.3736725
1574850379930,9.667587,0,1.1298065,9,1,-0.4634552
1574850412635,9.525131,0,0.7910309,9,1,0.38528442
1574850415294,9.829193,0,0.9107361,9,1,0.497818
1574850434005,9.629288,0,0.8832092,9,1,0.5780182
1574850456615,9.673569,0,0.89398193,9,1,0.46070862
1574850464792,8.313675,0,2.2191772,9,1,0.6055603
1574861022051,12.869843,1,-1.3912811,59,1,2.510147
1574861064076,12.121643,1,0.95503235,59,1,1.4147949
1574861072132,1.7751007,1,5.7039337,59,1,-1.5779572
1574861091647,17.076447,1,-1.469101,59,1,2.1115112
1574861096183,18.2137,1,-2.1753845,59,1,3.2679138
1574848757709,9.51915,0,1.0615692,1,1,-0.3940277
1574848759529,9.436554,0,1.1166382,1,1,0.09799194
1574848761348,9.892639,0,0.47859192,1,1,1.457901
1574848763167,9.596954,0,0.77905273,1,1,0.8258209
1574848764987,9.344376,0,0.97657776,1,1,0.5852051
1574848766808,9.845963,0,1.0663605,1,1,0.5852051
1574848768628,9.690338,0,0.97299194,1,1,0.4511261
1574848770447,9.9453125,0,0.9454498,1,1,0.7061157
1574848772265,9.715469,0,0.9526367,1,1,1.110733
1574848774086,9.393448,0,0.96461487,1,1,1.3310089
1574861702189,13.5581665,1,-2.394455,63,1,1.2436066
1574863990508,2.1581726,1,3.895111,79,1,-4.846039
1574863993210,18.41121,1,-0.17382812,79,1,0.88568115
1574864006824,-2.3297577,1,7.7821045,79,1,-3.1928406
1574864027137,3.7251892,1,2.954193,79,1,-3.858429
1574864029477,7.990448,1,0.19367981,79,1,-1.6916809
1574864037595,15.224533,1,0.43669128,79,1,2.2934723
1574864058307,4.626602,1,3.7646332,79,1,-3.538803
1574864065904,-6.2418823,1,9.473602,79,1,-4.3456573
1574864070741,19.766327,1,2.1461487,79,1,2.513733
1574850201669,10.081787,0,1.6445618,8,1,-0.54125977
1574850203487,10.164383,0,1.585907,8,1,-0.3664856
1574850205308,9.470062,0,1.5739288,8,1,0.2117157
1574850207126,9.624496,0,1.4147186,8,1,0.114746094
1574850209266,9.811249,0,1.2028351,8,1,0.29910278
1574850218622,9.690338,0,0.9789734,8,1,0.1542511
1574850243909,9.553864,0,1.4290771,8,1,0.7432251
1574850249229,9.612518,0,1.302185,8,1,0.78152466
1574850284392,9.642456,0,1.1022797,8,1,0.90364075
1574850288050,9.693924,0,1.0005188,8,1,0.92160034
1574862033357,11.483597,1,0.8700409,66,1,-0.38323975
1574862036292,6.804123,1,4.2566376,66,1,-0.29226685
1574862071922,6.048752,1,4.1058044,66,1,0.5361328
1574862078378,12.875824,1,1.1705017,66,1,0.873703
1574862088276,-0.46347046,1,6.5969696,66,1,-1.1374207
1574850371553,9.954895,0,1.0328369,9,1,0.13270569
1574850373371,9.588577,0,1.4434509,9,1,-0.112701416
1574850375192,9.546677,0,1.2016296,9,1,-0.7268219
1574850377011,9.6484375,0,1.2076263,9,1,-0.33296204
1574850379949,9.752579,0,1.1070557,9,1,-0.41078186
1574850412655,9.546677,0,0.71920776,9,1,0.27037048
1574850415334,9.810043,0,0.8832092,9,1,0.1362915
1574850434186,9.552673,0,0.9059448,9,1,0.5588684
1574850456655,9.6604,0,0.84010315,9,1,0.4571228
1574861017750,9.151642,1,0.43069458,59,1,-0.38204956
1574861022131,15.021027,1,-2.8792877,59,1,1.4399414
1574861065675,6.2654266,1,1.6900482,59,1,-0.75553894
1574861072193,5.650116,1,2.2179718,59,1,0.22727966
1574861091667,15.4040985,1,-1.3278351,59,1,1.7440033
1574861096263,8.316071,1,1.3321228,59,1,-0.4933777
1574848757729,9.57901,0,1.178894,1,1,0.16622925
1574848759548,9.611328,0,1.2255707,1,1,-0.8668823
1574848761369,9.760971,0,0.5480194,1,1,1.4662781
1574848763187,9.587387,0,0.8424988,1,1,0.7611847
1574848765009,9.631683,0,0.917923,1,1,0.6306915
1574848766828,9.7274475,0,1.056778,1,1,0.67619324
1574848768646,10.021927,0,0.84010315,1,1,0.7863159
1574848770465,9.81842,0,0.981369,1,1,0.7456207
1574848772287,9.545486,0,0.96461487,1,1,1.1550293
1574848774105,9.239029,0,1.0531921,1,1,1.2591705
1574861702209,13.659927,1,-2.263977,63,1,-1.0440521
1574863990550,-6.8464203,1,9.434097,79,1,-4.35643
1574863993269,14.624786,1,-4.968231,79,1,6.8711853
1574864007403,-5.051956,1,7.7354126,79,1,-3.8129425
1574864027158,1.076004,1,6.9596863,79,1,-5.961731
1574864029536,0.9359436,1,8.337555,79,1,-6.1891785
1574864037614,15.809921,1,0.6940613,79,1,0.8617401
1574864058507,16.839417,1,-1.8749084,79,1,0.53134155
1574864065924,-3.3532715,1,5.4190216,79,1,-5.276993
1574864070923,0.8677063,1,6.9213867,79,1,-2.4111328
1574850201689,9.73822,0,1.5739288,8,1,-0.010955811
1574850203508,9.857925,0,1.6744843,8,1,-0.54963684
1574850205328,9.24501,0,1.669693,8,1,0.14945984
1574850207147,9.710693,0,1.3991547,8,1,0.010604858
1574850209286,9.830399,0,1.1669159,8,1,0.2811432
1574850219160,9.3515625,0,1.017273,8,1,0.23684692
1574850243930,9.675964,0,1.3560638,8,1,0.81385803
1574850249288,9.371902,0,1.4195099,8,1,0.7240753
1574850284414,9.79808,0,1.0352325,8,1,0.8042755
1574850288190,9.863922,0,0.9610138,8,1,0.789917
1574862033374,7.361969,1,2.7698364,66,1,-1.3912048
1574862036334,4.166916,1,6.9752502,66,1,-1.723999
1574862073501,11.087357,1,2.289795,66,1,-0.17973328
1574862078398,15.888916,1,0.7359619,66,1,1.6027374
1574862088377,15.563309,1,-1.0549011,66,1,0.58280945
1574850371575,10.13327,0,0.93588257,9,1,0.16981506
1574850373391,9.683151,0,1.4590149,9,1,-0.2874756
1574850375212,9.790894,0,1.214798,9,1,-0.5903473
1574850377031,9.765747,0,1.2040253,9,1,-0.35092163
1574850380129,9.606537,0,1.1501617,9,1,-0.51971436
1574850412675,9.618515,0,0.7551117,9,1,0.15306091
1574850415355,9.783707,0,0.8772125,9,1,0.050109863
1574850434725,9.820816,0,0.85087585,9,1,0.44754028
1574850456675,9.654419,0,0.8544769,9,1,0.5085907
1574861017790,14.051376,1,-0.14031982,59,1,-1.3157959
1574861022351,19.494598,1,-4.1362457,59,1,2.5484467
1574861065736,9.486832,1,-0.40367126,59,1,-0.23719788
1574861072233,11.985184,1,-0.19299316,59,1,2.3401642
1574861091686,12.614853,1,-0.69337463,59,1,1.2651672
1574861096423,12.187485,1,-1.5193787,59,1,1.5093689
1574848757749,8.544708,0,1.4111328,1,1,0.23086548
1574848759569,9.452118,0,1.278244,1,1,-0.56999207
1574848761388,9.582596,0,0.5911102,1,1,1.3525543
1574848763207,9.833984,0,0.7539215,1,1,0.7683716
1574848765029,9.745407,0,0.8987732,1,1,0.61872864
1574848766849,9.426971,0,1.1405792,1,1,0.81385803
1574848768668,9.786102,0,0.9897461,1,1,0.8330078
1574848770488,9.920181,0,0.97657776,1,1,0.75878906
1574848772306,9.527527,0,0.9993286,1,1,1.0005951
1574848774124,9.537109,0,0.93588257,1,1,1.447113
1574861702288,5.8584137,1,3.9837036,63,1,-2.9151154
1574863990568,-0.37968445,1,4.8072968,79,1,1.3321991
1574863993289,12.903351,1,-3.141449,79,1,4.335724
1574864007443,-2.1442108,1,1.5811157,79,1,-3.9637756
1574864027217,0.12789917,1,5.310089,79,1,-0.21446228
1574864029598,3.5408325,1,4.0363617,79,1,0.23086548
1574864037694,3.167328,1,5.784134,79,1,-0.61787415
1574864058687,-6.173645,1,7.8060455,79,1,0.8318176
1574864065944,1.0891724,1,2.2490997,79,1,-4.1098175
1574864071063,14.821106,1,-1.9850464,79,1,6.9106903
1574850201708,9.295288,0,1.6074524,8,1,0.23924255
1574850203529,9.85553,0,1.6182251,8,1,-0.32818604
1574850205347,9.234238,0,1.6325836,8,1,0.22727966
1574850207167,9.568237,0,1.4266815,8,1,-0.10432434
1574850209346,9.765747,0,1.1333923,8,1,0.21530151
1574850219243,10.042282,0,0.8843994,8,1,0.02017212
1574850243949,9.625687,0,1.3452911,8,1,0.84976196
1574850249487,9.77533,0,1.2950134,8,1,0.86053467
1574850284452,9.545486,0,1.120224,8,1,0.671402
1574850288230,9.568237,0,1.0388336,8,1,0.88926697
1574862033395,0.2320404,1,6.148056,66,1,-1.8460999
1574862036372,10.065033,1,5.3388214,66,1,-0.6525879
1574862074720,-3.9290771,1,8.332764,66,1,-0.26353455
1574862078418,16.846603,1,0.55400085,66,1,1.9008179
1574862088716,13.955612,1,-0.7568207,66,1,2.1510162
1574850371593,10.293671,0,0.7251892,9,1,0.03694153
1574850373411,9.781311,0,1.3835907,9,1,-0.32818604
1574850375231,10.106934,0,1.135788,9,1,-0.72561646
1574850377051,9.793289,0,1.2016296,9,1,-0.23840332
1574850380229,9.6089325,0,1.135788,9,1,-0.58555603
1574850412715,9.666397,0,0.8149719,9,1,0.22727966
1574850415374,9.850754,0,0.8951721,9,1,0.109954834
1574850435005,9.565842,0,0.8556671,9,1,0.4403534
1574850456695,9.753784,0,0.83891296,9,1,0.54211426
1574861017810,14.7756195,1,-1.097992,59,1,0.33381653
1574861022410,1.0640259,1,3.8508148,59,1,-2.3776245
1574861065755,12.72139,1,-0.8023071,59,1,0.6678009
1574861072852,16.121155,1,-1.6726074,59,1,1.6219025
1574861091707,10.224243,1,0.8448944,59,1,0.18417358
1574861096483,17.40445,1,-2.6374664,59,1,2.2659302
1574848757769,9.256989,0,1.1106567,1,1,0.19973755
1574848759589,9.119324,0,1.3297272,1,1,0.34579468
1574848761408,9.42099,0,0.6389923,1,1,1.1957245
1574848763227,9.970459,0,0.6868744,1,1,0.94314575
1574848765048,9.814835,0,0.8927765,1,1,0.6306915
1574848766866,9.34198,0,1.1621246,1,1,0.7180786
1574848768689,9.423386,0,1.096283,1,1,0.52056885
1574848770507,9.759766,0,1.0196686,1,1,0.7288666
1574848772326,9.610123,0,1.020874,1,1,0.97546387
1574848774146,9.631683,0,0.8592682,1,1,1.521347
1574861702311,5.0719147,1,4.697174,63,1,-3.8991394
1574863990589,4.542801,1,3.2331085,79,1,1.4650726
1574863993329,6.5970306,1,1.6505432,79,1,-1.6378021
1574864007664,-4.458206,1,8.901382,79,1,-4.8759613
1574864027257,8.271774,1,0.8377228,79,1,-3.1401672
1574864029656,19.238419,1,-0.31030273,79,1,-0.83096313
1574864038074,5.322113,1,2.001297,79,1,-4.0379944
1574864058847,18.705704,1,-6.2706757,79,1,6.8675995
1574864065964,7.1788177,1,1.3081818,79,1,-2.3321228
1574864071243,8.292114,1,2.911087,79,1,-0.9650421
1574850201729,9.206711,0,1.7307587,8,1,0.16023254
1574850203548,10.126083,0,1.6038666,8,1,-0.33058167
1574850205368,9.412613,0,1.5823059,8,1,0.22488403
1574850207187,9.415009,0,1.5140839,8,1,-0.24198914
1574850209385,9.672379,0,1.091507,8,1,0.21290588
1574850219921,9.510773,0,1.0555878,8,1,0.22488403
1574850243970,9.456894,0,1.4207001,8,1,0.7911072
1574850249646,9.431763,0,1.3740234,8,1,0.734848
1574850284472,9.471268,0,1.1405792,8,1,0.7923126
1574850288290,9.624496,0,1.0136871,8,1,0.9168091
1574862033415,-3.8165588,1,8.440506,66,1,-2.2926178
1574862036556,6.168457,1,5.0227814,66,1,-0.54963684
1574862075200,17.550507,1,-4.4714203,66,1,0.60076904
1574862078440,15.449585,1,0.8221588,66,1,1.1634064
1574862089354,15.949982,1,-3.2898865,66,1,-0.15818787
1574850371613,10.4888,0,0.6832886,9,1,-0.2802887
1574850373431,9.839966,0,1.26268,9,1,-0.2467804
1574850375252,10.110519,0,1.223175,9,1,-0.7100525
1574850377071,9.703506,0,1.2195892,9,1,-0.20606995
1574850380269,9.587387,0,1.1525574,9,1,-0.44070435
1574850412756,9.581406,0,0.89637756,9,1,0.34698486
1574850415414,9.584991,0,0.9502411,9,1,0.3350067
1574850436524,9.669983,0,0.8556671,9,1,0.4786682
1574850456715,9.691528,0,0.8820038,9,1,0.48345947
1574861017830,12.903351,1,-2.133484,59,1,1.7104797
1574861022430,-10.50116,1,9.805191,59,1,-6.1772156
1574861065776,15.080887,1,-0.90286255,59,1,2.0624237
1574861072913,15.004272,1,-1.9754791,59,1,0.26678467
1574861091727,7.336838,1,2.6501312,59,1,-0.7459717
1574861096543,9.294098,1,0.3145752,59,1,-0.19171143
1574848757789,10.630066,0,0.72039795,1,1,1.047287
1574848759609,9.3910675,0,1.1405792,1,1,1.0484924
1574848761428,9.425781,0,0.6461792,1,1,1.0772095
1574848763248,9.823212,0,0.7515259,1,1,1.0041962
1574848765068,9.926163,0,0.87841797,1,1,0.7731476
1574848766890,9.494003,0,1.120224,1,1,0.6235199
1574848768708,9.758575,0,0.941864,1,1,0.54211426
1574848770526,9.406616,0,1.0136871,1,1,0.63668823
1574848772346,9.710693,0,0.91552734,1,1,1.0329285
1574848774166,9.476059,0,0.95144653,1,1,1.3932495
1574861702449,8.584213,1,1.5440063,63,1,0.15306091
1574863990611,7.2997284,1,3.431839,79,1,0.458313
1574863993369,0.63905334,1,6.5766144,79,1,-0.44908142
1574864007744,6.8376465,1,-1.2356567,79,1,-0.7687073
1574864027277,15.376572,1,-0.30192566,79,1,-3.253891
