time,timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
25/11 15:54:13,1574677453926,6.703766000000001,2,1.7190398999999998,13,2,0.0
25/11 15:54:13,1574677453927,6.569686999999999,2,1.2258301,13,2,-0.4692688
25/11 15:54:14,1574677454026,7.0724792,2,0.6943206999999999,13,2,0.014358520500000001
25/11 15:54:14,1574677454027,8.595184,2,0.0,13,2,1.5418701000000001
25/11 15:54:14,1574677454028,12.162552,2,-1.6136932,13,2,4.036621
25/11 15:54:14,1574677454029,12.780242999999999,2,-1.2354126,13,2,3.9360657
25/11 15:54:14,1574677454128,12.8137665,2,-1.2689209,13,2,2.94487
25/11 15:54:14,1574677454129,10.132263,2,-0.62727356,13,2,2.6575623
25/11 15:54:14,1574677454130,6.296753,2,0.8523407,13,2,0.74220276
25/11 15:54:14,1574677454226,5.55455,2,1.4029999,13,2,-0.18196106
25/11 15:54:14,1574677454227,6.794739,2,0.7086792,13,2,-0.22984314
25/11 15:54:14,1574677454228,9.854538,2,-0.8140259,13,2,2.561798
25/11 15:54:14,1574677454327,12.425903,2,-1.3024445,13,2,3.5913086000000005
25/11 15:54:14,1574677454328,12.320557,2,-1.3982086,13,2,2.7245939999999997
25/11 15:54:14,1574677454329,9.768341,2,-0.65122986,13,2,2.8874054
25/11 15:54:14,1574677454425,8.370132,2,-0.15802002,13,2,2.5474243
25/11 15:54:14,1574677454426,6.9384003,2,0.31604004,13,2,1.7333984
25/11 15:54:14,1574677454427,6.9384003,2,0.588974,13,2,0.4980011
25/11 15:54:14,1574677454530,10.673355,2,-1.4556732,13,2,3.5003203999999997
25/11 15:54:14,1574677454531,11.415558,2,-1.0007781999999998,13,2,3.4811707000000003
25/11 15:54:14,1574677454627,10.654205000000001,2,-0.7948761,13,2,3.1890717
25/11 15:54:14,1574677454629,8.786728,2,-0.16281128,13,2,2.1595763999999997
25/11 15:54:14,1574677454630,7.60878,2,0.34477234,13,2,1.3024445
25/11 15:54:14,1574677454731,5.5832825,2,1.2832947000000001,13,2,0.8236084000000001
25/11 15:54:14,1574677454732,7.924804700000001,2,0.10055542,13,2,2.537857
25/11 15:54:14,1574677454733,12.5504,2,-2.0111237,13,2,4.3861847
25/11 15:54:14,1574677454826,13.350067000000001,2,-1.4652557,13,2,3.9552155
25/11 15:54:14,1574677454827,12.914322,2,-1.5801697000000001,13,2,3.0550080000000004
25/11 15:54:14,1574677454828,9.179367,2,-0.7661438,13,2,3.3901825
25/11 15:54:14,1574677454829,7.848190299999999,2,-0.28730774,13,2,2.6815033
25/11 15:54:14,1574677454926,7.3118896,2,0.5027771,13,2,1.4365233999999998
25/11 15:54:14,1574677454927,7.0772552,2,1.0055695,13,2,0.28251648
25/11 15:54:14,1574677454928,7.153869599999999,2,0.7565613,13,2,0.5123595999999999
25/11 15:54:14,1574677454929,8.197754,2,0.13407898,13,2,2.7293854
25/11 15:54:15,1574677455029,10.553635,2,-0.9433136000000001,13,2,4.850647
25/11 15:54:15,1574677455030,12.267883,2,-1.6615753,13,2,5.051773000000001
25/11 15:54:15,1574677455031,12.152969,2,-1.3790588,13,2,4.036621
25/11 15:54:15,1574677455132,10.242401,2,-0.7565613,13,2,3.3806152000000003
25/11 15:54:15,1574677455133,8.8489685,2,-0.40222168,13,2,2.6910857999999998
25/11 15:54:15,1574677455134,5.262451,2,1.5370788999999998,13,2,0.70388794
25/11 15:54:15,1574677455227,6.6941833,2,0.8140259,13,2,1.4221496999999999
25/11 15:54:15,1574677455228,9.1698,2,0.03352356,13,2,2.7772675
25/11 15:54:15,1574677455229,11.712433,2,-1.1492156999999998,13,2,3.4907532
25/11 15:54:15,1574677455230,12.449844,2,-0.9816284,13,2,2.8203735
25/11 15:54:15,1574677455331,11.247955000000001,2,-0.84754944,13,2,2.8059998
25/11 15:54:15,1574677455332,7.412445,2,0.48841858,13,2,1.5562286
25/11 15:54:15,1574677455333,6.6271515,2,1.3072357,13,2,0.43574524
25/11 15:54:15,1574677455428,6.1818237,2,1.5035553,13,2,0.2346344
25/11 15:54:15,1574677455430,5.985504,2,0.65122986,13,2,0.87628174
25/11 15:54:15,1574677455431,8.796294999999999,2,-0.13887024,13,2,3.3758239999999997
25/11 15:54:15,1574677455533,14.006073,2,-2.1021118,13,2,4.443633999999999
25/11 15:54:15,1574677455534,10.702086999999999,2,-1.2497711,13,2,3.3423004
25/11 15:54:15,1574677455535,9.093185,2,-0.6368560999999999,13,2,3.308792
25/11 15:54:15,1574677455629,7.9631195,2,-0.0287323,13,2,2.197876
25/11 15:54:15,1574677455630,7.048522999999999,2,0.6655884,13,2,1.1683655000000002
25/11 15:54:15,1574677455631,6.430832,2,1.2306213,13,2,0.588974
25/11 15:54:15,1574677455632,6.5122222999999995,2,0.5171509,13,2,1.8243866000000002
25/11 15:54:15,1574677455728,9.088394000000001,2,-0.47404480000000004,13,2,3.1411896
25/11 15:54:15,1574677455729,12.583923,2,-1.6615753,13,2,4.2137910000000005
25/11 15:54:15,1574677455730,13.441054999999999,2,-1.7812805,13,2,2.8730469
25/11 15:54:15,1574677455829,11.113892,2,-1.3551178,13,2,2.9592285
25/11 15:54:15,1574677455830,9.524139,2,-0.7469939999999999,13,2,2.896988
25/11 15:54:15,1574677455831,7.848190299999999,2,0.0287323,13,2,2.1739349999999997
25/11 15:54:15,1574677455832,5.8945312,2,1.6041107,13,2,0.7374115
25/11 15:54:15,1574677455934,6.1914062,2,1.2689209,13,2,0.93852234
25/11 15:54:15,1574677455935,9.016571,2,-0.12928772,13,2,3.1172485
25/11 15:54:15,1574677455936,12.3828125,2,-1.1970978,13,2,3.2034453999999997
25/11 15:54:16,1574677456029,12.866439999999999,2,-1.1875305,13,2,2.7581177
25/11 15:54:16,1574677456030,12.234375,2,-1.0917511,13,2,2.652771
25/11 15:54:16,1574677456031,8.786728,2,-0.14364624,13,2,2.8443146
25/11 15:54:16,1574677456032,7.2831573,2,0.47883606,13,2,2.1787262000000003
25/11 15:54:16,1574677456135,6.071701,2,1.1923065000000002,13,2,0.9720459000000001
25/11 15:54:16,1574677456136,5.9519806,2,1.6855164,13,2,0.37828064
25/11 15:54:16,1574677456137,10.333374000000001,2,-0.42616272,13,2,4.1180267
25/11 15:54:16,1574677456229,12.698853,2,-1.901001,13,2,4.1707
25/11 15:54:16,1574677456231,12.919113000000001,2,-1.2162476,13,2,2.810791
25/11 15:54:16,1574677456232,11.750748,2,-1.0055695,13,2,3.10289
25/11 15:54:16,1574677456334,8.686157000000001,2,-0.014358520500000001,13,2,3.5051117
25/11 15:54:16,1574677456335,7.3693542,2,0.6943206999999999,13,2,2.3654785
25/11 15:54:16,1574677456336,5.4013214000000005,2,1.8578949,13,2,0.94810486
25/11 15:54:16,1574677456431,7.551315299999999,2,0.4980011,13,2,2.0542297
25/11 15:54:16,1574677456432,10.620682,2,-0.5458831999999999,13,2,3.9600067
25/11 15:54:16,1574677456433,13.723572,2,-1.2306213,13,2,3.1411896
25/11 15:54:16,1574677456536,12.009323,2,-1.1444244,13,2,2.9400787
25/11 15:54:16,1574677456537,7.6039886,2,0.09576416,13,2,3.26091
25/11 15:54:16,1574677456538,6.411667,2,1.7046661,13,2,-0.41659546
25/11 15:54:16,1574677456631,6.1578827,2,1.766922,13,2,-1.0917511
25/11 15:54:16,1574677456632,7.139511,2,0.90979004,13,2,1.2737121999999999
25/11 15:54:16,1574677456633,11.803421,2,-0.9241638000000001,13,2,4.299988
25/11 15:54:16,1574677456734,12.952637,2,-0.97683716,13,2,4.525039700000001
25/11 15:54:16,1574677456735,12.378021,2,-0.8379669,13,2,3.5290527000000003
25/11 15:54:16,1574677456736,10.242401,2,-0.33518982,13,2,3.7588959
25/11 15:54:16,1574677456832,7.929596000000001,2,0.67037964,13,2,2.5091248
25/11 15:54:16,1574677456833,6.186615,2,1.5466613999999999,13,2,0.71347046
25/11 15:54:16,1574677456834,6.708557000000001,2,1.1444244,13,2,1.0869751
25/11 15:54:16,1574677456940,12.756302,2,-1.3503265,13,2,3.4237059999999997
25/11 15:54:16,1574677456941,13.464996,2,-1.0534515,13,2,2.308014
25/11 15:54:16,1574677456942,11.626251,2,-0.8427582,13,2,2.331955
25/11 15:54:17,1574677457032,9.016571,2,0.014358520500000001,13,2,3.2034453999999997
25/11 15:54:17,1574677457033,6.9288177,2,0.65600586,13,2,2.5905304
25/11 15:54:17,1574677457034,7.0628967000000005,2,1.1923065000000002,13,2,0.9241638000000001
25/11 15:54:17,1574677457134,8.092407000000001,2,0.49320984,13,2,3.0454254
25/11 15:54:17,1574677457135,12.152969,2,-1.3263855,13,2,3.9264984
25/11 15:54:17,1574677457136,12.507309,2,-1.06781,13,2,3.6535492
25/11 15:54:17,1574677457231,11.9279175,2,-1.0582428,13,2,3.308792
25/11 15:54:17,1574677457232,11.094727,2,-0.7517853,13,2,3.289627
25/11 15:54:17,1574677457233,8.470688,2,0.61291504,13,2,2.3989868
25/11 15:54:17,1574677457336,7.618347,2,1.0103607,13,2,1.766922
25/11 15:54:17,1574677457337,6.3973083,2,1.4077911,13,2,1.924942
25/11 15:54:17,1574677457338,8.374924,2,0.10534668,13,2,2.5857391
25/11 15:54:17,1574677457432,11.104308999999999,2,-0.9337310999999999,13,2,4.48674
25/11 15:54:17,1574677457433,12.746735000000001,2,-2.0111237,13,2,4.280838
25/11 15:54:17,1574677457434,12.105087,2,-1.3647003,13,2,2.6336212000000003
25/11 15:54:17,1574677457534,9.988617,2,-1.0055695,13,2,3.5482025
25/11 15:54:17,1574677457535,6.871353,2,0.65122986,13,2,1.7717133000000003
25/11 15:54:17,1574677457536,6.6558839999999995,2,1.1204834,13,2,0.5171509
25/11 15:54:17,1574677457632,7.637497,2,0.62249756,13,2,1.6184844999999999
25/11 15:54:17,1574677457633,8.954315,2,0.25378418,13,2,2.652771
25/11 15:54:17,1574677457634,12.574341,2,-1.2162476,13,2,3.0885162
25/11 15:54:17,1574677457736,10.534485,2,-0.7757263000000001,13,2,3.289627
25/11 15:54:17,1574677457737,8.829819,2,0.04788208,13,2,2.6575623
25/11 15:54:17,1574677457738,8.389282000000001,2,0.53630066,13,2,1.8291626
25/11 15:54:17,1574677457832,7.814682,2,1.0726013,13,2,1.1875305
25/11 15:54:17,1574677457833,6.2201385,2,1.5706023999999998,13,2,1.1061249
25/11 15:54:17,1574677457834,8.274367999999999,2,0.18675232,13,2,4.601654
25/11 15:54:17,1574677457937,12.392395,2,-1.3934326000000001,13,2,5.099655
25/11 15:54:17,1574677457938,13.838485999999998,2,-1.9393005,13,2,4.9320526
25/11 15:54:17,1574677457939,11.9518585,2,-1.0726013,13,2,3.6822815
25/11 15:54:18,1574677458033,8.556885000000001,2,-0.3830719,13,2,5.0373993
25/11 15:54:18,1574677458034,5.25766,2,0.9864044,13,2,3.6487580000000004
25/11 15:54:18,1574677458035,4.7979736,2,1.8866272000000002,13,2,2.6767119999999998
25/11 15:54:18,1574677458136,9.375702,2,-0.06225586,13,2,3.2800597999999996
25/11 15:54:18,1574677458137,12.966994999999999,2,-1.1252746999999999,13,2,3.1603394000000002
25/11 15:54:18,1574677458138,12.933472,2,-1.1109161,13,2,2.9400787
25/11 15:54:18,1574677458233,9.854538,2,-0.4980011,13,2,3.8642426
25/11 15:54:18,1574677458234,8.480269999999999,2,0.08619689999999999,13,2,3.6679230000000005
25/11 15:54:18,1574677458235,6.124374400000001,2,1.4844055,13,2,1.1013336
25/11 15:54:18,1574677458334,6.435608,2,1.154007,13,2,1.7046661
25/11 15:54:18,1574677458335,12.143386999999999,2,-1.2689209,13,2,4.0126800000000005
25/11 15:54:18,1574677458336,13.345276,2,-1.3263855,13,2,3.849884
25/11 15:54:18,1574677458433,12.866439999999999,2,-1.1683655000000002,13,2,2.8874054
25/11 15:54:18,1574677458434,11.3628845,2,-0.9433136000000001,13,2,3.2082367
25/11 15:54:18,1574677458435,8.451538000000001,2,0.07182312,13,2,3.1076813
25/11 15:54:18,1574677458535,7.1921843999999995,2,1.4652557,13,2,0.881073
25/11 15:54:18,1574677458536,6.363785,2,1.4413147,13,2,0.296875
25/11 15:54:18,1574677458537,5.9663544,2,1.6041107,13,2,0.97683716
25/11 15:54:18,1574677458538,6.646301299999999,2,1.0726013,13,2,1.9345093
25/11 15:54:18,1574677458540,9.136275999999999,2,0.14364624,13,2,3.313568
25/11 15:54:18,1574677458634,12.876022,2,-1.1827393,13,2,3.7828370000000002
25/11 15:54:18,1574677458635,10.558425999999999,2,-0.6895294,13,2,3.7588959
25/11 15:54:18,1574677458740,5.73172,2,2.0446472,13,2,2.1882935000000003
25/11 15:54:18,1574677458834,7.058105499999999,2,1.0534515,13,2,3.0119019000000002
25/11 15:54:18,1574677458835,11.228806,2,-0.4980011,13,2,4.66391
25/11 15:54:18,1574677458837,12.162552,2,-0.5027771,13,2,4.1611176
25/11 15:54:18,1574677458938,11.487381,2,-0.26815796,13,2,3.9600067
25/11 15:54:18,1574677458940,6.9767,2,1.0055695,13,2,3.7684784
25/11 15:54:19,1574677459034,6.0621184999999995,2,1.9393005,13,2,0.69911194
25/11 15:54:19,1574677459035,7.0628967000000005,2,0.8954315,13,2,0.5602417
25/11 15:54:19,1574677459036,9.983825999999999,2,-0.13407898,13,2,2.7437592
25/11 15:54:19,1574677459037,10.553635,2,-0.65122986,13,2,3.241745
25/11 15:54:19,1574677459139,11.559204,2,-0.61291504,13,2,4.0892944
25/11 15:54:19,1574677459140,10.807433999999999,2,-0.20111084,13,2,3.8881836000000005
25/11 15:54:19,1574677459236,5.214569,2,1.766922,13,2,1.1300659
25/11 15:54:19,1574677459343,11.650192,2,-0.89064026,13,2,4.2137910000000005
25/11 15:54:19,1574677459438,8.863342,2,-0.22026062,13,2,4.711792
25/11 15:54:19,1574677459439,8.020569,2,0.28730774,13,2,3.8115692
25/11 15:54:19,1574677459440,6.3494263,2,0.94810486,13,2,2.5761566000000005
25/11 15:54:19,1574677459443,4.917694,2,1.8291626,13,2,1.8339539
25/11 15:54:19,1574677459542,5.2193604,2,1.901001,13,2,1.5083466
25/11 15:54:19,1574677459543,9.710875999999999,2,-0.0095825195,13,2,4.750091599999999
25/11 15:54:19,1574677459544,13.484145999999999,2,-1.1204834,13,2,3.7588959
25/11 15:54:19,1574677459636,12.694061,2,-0.8571167,13,2,3.0023346
25/11 15:54:19,1574677459637,10.907989500000001,2,-0.65122986,13,2,3.6535492
25/11 15:54:19,1574677459638,7.6231384,2,0.35913086,13,2,4.074936
25/11 15:54:19,1574677459639,6.2105559999999995,2,0.79966736,13,2,2.719818
25/11 15:54:19,1574677459740,5.9759215999999995,2,1.1300659,13,2,1.4844055
25/11 15:54:19,1574677459741,7.450760000000001,2,0.59376526,13,2,2.5809479
25/11 15:54:19,1574677459836,13.900742000000001,2,-1.1587982,13,2,3.5434113
25/11 15:54:19,1574677459840,8.805878,2,-0.26815796,13,2,4.2521057
25/11 15:54:19,1574677459940,6.847411999999999,2,1.2306213,13,2,1.4939879999999999
25/11 15:54:19,1574677459941,6.3781586,2,1.06781,13,2,0.6607970999999999
25/11 15:54:19,1574677459942,6.9240265,2,0.9241638000000001,13,2,1.7333984
25/11 15:54:20,1574677460038,12.406754,2,-0.90501404,13,2,3.1076813
25/11 15:54:20,1574677460039,8.236053,2,-0.2346344,13,2,3.0262756
25/11 15:54:20,1574677460141,6.933609,2,0.45489502,13,2,1.7286072000000001
25/11 15:54:20,1574677460145,9.246414,2,0.13887024,13,2,2.489975
25/11 15:54:20,1574677460146,11.271896,2,-0.79008484,13,2,2.700653
25/11 15:54:20,1574677460238,11.1091,2,-0.65122986,13,2,2.6000977
25/11 15:54:20,1574677460438,12.392395,2,-1.3311768,13,2,3.9121246
25/11 15:54:20,1574677460440,10.783478,2,-0.7948761,13,2,3.5386352999999997
25/11 15:54:20,1574677460442,9.059662,2,-0.22505188,13,2,3.7445373999999996
25/11 15:54:20,1574677460543,7.503433,2,0.15322876,13,2,2.719818
25/11 15:54:20,1574677460544,7.005432000000001,2,0.7182616999999999,13,2,2.0877380000000003
25/11 15:54:20,1574677460545,9.01178,2,0.12928772,13,2,3.2465363
25/11 15:54:20,1574677460744,5.750869799999999,2,1.4939879999999999,13,2,1.7717133000000003
25/11 15:54:20,1574677460945,8.695739999999999,2,-0.11013794,13,2,3.4859620000000002
25/11 15:54:20,1574677460946,5.7413025,2,1.474823,13,2,1.4891968
25/11 15:54:21,1574677461041,10.007767,2,-0.16281128,13,2,3.5960845999999997
25/11 15:54:21,1574677461042,11.439499,2,-1.3311768,13,2,4.3143462999999995
25/11 15:54:21,1574677461144,9.859328999999999,2,-0.69911194,13,2,3.873825
25/11 15:54:21,1574677461242,6.0812683,2,1.1252746999999999,13,2,1.5753784
25/11 15:54:21,1574677461343,13.144165,2,-1.7812805,13,2,3.8163605000000005
25/11 15:54:21,1574677461345,12.627013999999999,2,-1.498764,13,2,2.5522156000000003
25/11 15:54:21,1574677461444,6.287170400000001,2,0.9911957,13,2,2.2266082999999997
25/11 15:54:21,1574677461641,7.637497,2,0.08619689999999999,13,2,2.2553406000000003
25/11 15:54:21,1574677461643,7.292739999999999,2,0.7182616999999999,13,2,2.2792816000000005
25/11 15:54:21,1574677461744,9.318237,2,0.07182312,13,2,4.122818
25/11 15:54:21,1574677461745,11.022903,2,-0.9720459000000001,13,2,4.601654
25/11 15:54:21,1574677461746,12.497726,2,-1.1635895,13,2,3.3470917
25/11 15:54:21,1574677461947,6.564895599999999,2,0.7661438,13,2,2.5761566000000005
25/11 15:54:21,1574677461948,13.479354999999998,2,-1.359909,13,2,2.4708099999999997
25/11 15:54:22,1574677462045,5.597641,2,0.64164734,13,2,2.537857
25/11 15:54:22,1574677462145,9.074019999999999,2,-0.05267334,13,2,3.69664
25/11 15:54:22,1574677462146,13.364441000000001,2,-1.5035553,13,2,3.1411896
25/11 15:54:22,1574677462147,13.694839499999999,2,-1.3982086,13,2,2.3367462000000003
25/11 15:54:22,1574677462244,11.994949,2,-1.498764,13,2,2.4851837000000003
25/11 15:54:22,1574677462245,7.781158400000001,2,-0.42138672,13,2,2.8778381
25/11 15:54:22,1574677462246,6.2201385,2,0.588974,13,2,0.21069336
25/11 15:54:22,1574677462346,9.366119,2,-0.22026062,13,2,4.304779
25/11 15:54:22,1574677462347,12.72757,2,-1.3934326000000001,13,2,3.940857
25/11 15:54:22,1574677462445,11.214447,2,-1.154007,13,2,3.26091
25/11 15:54:22,1574677462446,7.7141113,2,-0.10534668,13,2,2.4708099999999997
25/11 15:54:22,1574677462643,12.267883,2,-1.6711578,13,2,2.5761566000000005
25/11 15:54:22,1574677462645,12.033263999999999,2,-1.6424255,13,2,2.2266082999999997
25/11 15:54:22,1574677462748,5.750869799999999,2,1.3934326000000001,13,2,1.1827393
25/11 15:54:23,1574677463046,9.595963000000001,2,-0.40701294,13,2,2.5091248
25/11 15:54:23,1574677463149,10.467452999999999,2,-0.6799469,13,2,2.8395232999999998
25/11 15:54:23,1574677463246,6.0142365,2,1.474823,13,2,1.2210388
25/11 15:54:23,1574677463247,5.865799,2,0.86190796,13,2,1.8483276000000002
25/11 15:54:23,1574677463347,10.931931,2,-1.0869751,13,2,5.209778
25/11 15:54:23,1574677463445,9.461884,2,-0.6368560999999999,13,2,4.232956
25/11 15:54:23,1574677463447,7.991852000000001,2,0.34954834,13,2,1.9201508000000003
25/11 15:54:23,1574677463551,13.532028,2,-2.0350647,13,2,3.6583405
25/11 15:54:23,1574677463646,13.977356,2,-1.6855164,13,2,2.9783936
25/11 15:54:23,1574677463950,5.9759215999999995,2,1.2880858999999998,13,2,0.96725464
25/11 15:54:24,1574677464151,8.930374,2,-0.22505188,13,2,1.4796143
25/11 15:54:24,1574677464251,13.522445999999999,2,-1.5706023999999998,13,2,2.3989868
25/11 15:54:24,1574677464350,8.403656,2,-0.22505188,13,2,1.8243866000000002
25/11 15:54:24,1574677464552,12.229584,2,-1.2354126,13,2,2.5282744999999998
25/11 15:54:24,1574677464553,10.156203999999999,2,-0.8140259,13,2,3.1555633999999997
25/11 15:54:24,1574677464650,6.454773,2,0.8666992,13,2,-0.9002228000000001
25/11 15:54:24,1574677464651,6.186615,2,0.7661438,13,2,0.37348938
25/11 15:54:25,1574677465050,12.785034,2,-1.6615753,13,2,2.4229279
25/11 15:54:25,1574677465052,6.660675,2,0.7182616999999999,13,2,2.063797
25/11 15:54:25,1574677465053,5.4492035,2,1.335968,13,2,0.0
25/11 15:54:25,1574677465154,6.751647999999999,2,0.9289550999999999,13,2,-0.34954834
25/11 15:54:25,1574677465156,11.932709,2,-1.2210388,13,2,3.7445373999999996
25/11 15:54:25,1574677465351,6.703766000000001,2,0.79008484,13,2,1.3694763
25/11 15:54:25,1574677465454,14.192825,2,-1.5849608999999998,13,2,3.5003203999999997
25/11 15:54:25,1574677465552,7.876922599999999,2,-0.5698241999999999,13,2,2.0350647
25/11 15:54:25,1574677465554,6.3398438,2,1.0534515,13,2,-1.1252746999999999
25/11 15:54:25,1574677465652,7.522583,2,0.53630066,13,2,1.4844055
25/11 15:54:26,1574677466158,12.253525,2,-1.2545624,13,2,3.1459808
25/11 15:54:26,1574677466256,4.8985443,2,1.5179291000000001,13,2,-0.33518982
25/11 15:54:26,1574677466656,8.724472,2,-0.5027771,13,2,3.0119019000000002
25/11 15:54:27,1574677467762,10.309433,2,-0.6320648,13,2,3.3662415
25/11 15:54:27,1574677467763,14.374785999999999,2,-1.9536743000000003,13,2,2.1787262000000003
25/11 15:54:27,1574677467860,7.182602,2,0.7469939999999999,13,2,0.16758728
25/11 15:54:28,1574677468162,7.0820465,2,0.8714905000000001,13,2,0.6943206999999999
25/11 15:54:28,1574677468463,14.144943,2,-2.2266082999999997,13,2,3.4524383999999997
25/11 15:54:28,1574677468563,9.174576,2,-0.97683716,13,2,3.533844
25/11 15:54:29,1574677469665,7.613556,2,0.04309082,13,2,2.7341766
25/11 15:54:30,1574677470265,7.479492,2,-0.36871338,13,2,3.4955292
25/11 15:54:30,1574677470465,13.627792000000001,2,-1.8674773999999998,13,2,3.1555633999999997
25/11 15:54:30,1574677470666,14.279022,2,-2.1787262000000003,13,2,2.78685
25/11 15:54:31,1574677471271,6.914459,2,0.32081604,13,2,3.0119019000000002
25/11 15:54:31,1574677471367,14.714767000000002,2,-2.3463135,13,2,2.9496613
25/11 15:54:32,1574677472170,9.720459,2,-0.7948761,13,2,3.265686
25/11 15:54:32,1574677472269,8.078033,2,-0.21548462,13,2,2.4756012000000003
25/11 15:54:32,1574677472571,11.329361,2,-1.6759338,13,2,2.968811
25/11 15:54:33,1574677473371,9.423584,2,-1.1731566999999998,13,2,3.9504395
25/11 15:54:33,1574677473574,9.528931,2,-1.6184844999999999,13,2,3.6200256
25/11 15:54:33,1574677473677,9.160217,2,-0.8954315,13,2,4.32872
25/11 15:54:35,1574677475778,7.9008636,2,0.22026062,13,2,3.0693665
25/11 15:54:37,1574677477484,12.258316,2,-1.3982086,13,2,2.0063477
25/11 15:54:38,1574677478285,5.8562164,2,1.0773926,13,2,1.4077911
25/11 15:54:38,1574677478887,11.559204,2,-1.5227051,13,2,1.7765045
25/11 15:54:39,1574677479488,6.6319427,2,-0.0047912598,13,2,3.284851
25/11 15:54:40,1574677480290,8.53772,2,-0.62727356,13,2,3.2752686
25/11 15:54:40,1574677480492,9.299072,2,-1.3838501,13,2,3.8163605000000005
25/11 15:54:41,1574677481190,9.18895,2,-1.5274963,13,2,3.7541046000000002
25/11 15:54:41,1574677481492,9.54808,2,-1.2210388,13,2,3.3327332000000003
25/11 15:54:42,1574677482393,8.178589,2,-0.34477234,13,2,2.5234832999999997
25/11 15:54:42,1574677482694,5.104431,2,0.82839966,13,2,2.6432037
25/11 15:54:42,1574677482997,13.709198,2,-2.466034,13,2,4.5489807
25/11 15:54:43,1574677483501,13.177689,2,-1.6615753,13,2,1.6711578
25/11 15:54:44,1574677484701,14.221557999999998,2,-2.2936401,13,2,2.5234832999999997
25/11 15:54:45,1574677485100,6.564895599999999,2,0.3830719,13,2,1.8100128
25/11 15:54:47,1574677487504,14.140151999999999,2,-2.3463135,13,2,2.7916412
25/11 15:54:47,1574677487608,7.2640076,2,-0.3830719,13,2,2.8682556
25/11 15:54:49,1574677489412,14.432251,2,-2.7150269000000002,13,2,3.4093475
25/11 15:54:51,1574677491414,10.371689,2,-1.6711578,13,2,3.2082367
25/11 15:54:51,1574677491513,9.662994,2,-0.7661438,13,2,4.0222626
25/11 15:54:52,1574677492115,10.141846000000001,2,-1.6519928,13,2,3.0023346
25/11 15:54:53,1574677493622,5.41568,2,1.1013336,13,2,1.5562286
25/11 15:54:55,1574677495424,5.774811,2,-0.33518982,13,2,4.529831
25/11 15:54:57,1574677497630,11.180923,2,-1.4413147,13,2,4.146758999999999
25/11 15:54:57,1574677497632,13.374007999999998,2,-1.8387451000000001,13,2,2.3846283
25/11 15:54:57,1574677497730,6.368576,2,0.62249756,13,2,2.6575623
25/11 15:54:57,1574677497731,5.7891846,2,1.1683655000000002,13,2,1.7286072000000001
25/11 15:54:57,1574677497732,5.8945312,2,0.9864044,13,2,1.5993195
25/11 15:54:57,1574677497830,6.248871,2,0.31124878,13,2,2.2984313999999997
25/11 15:54:57,1574677497831,10.711655,2,-1.0103607,13,2,4.616028
25/11 15:54:57,1574677497832,14.489716,2,-2.3941956,13,2,3.849884
25/11 15:54:57,1574677497928,13.388382,2,-1.924942,13,2,2.9544525
25/11 15:54:57,1574677497930,8.963898,2,-1.1492156999999998,13,2,3.4045562999999994
25/11 15:54:57,1574677497931,7.321472,2,-0.38786316,13,2,3.0454254
25/11 15:54:58,1574677498029,5.6263733,2,1.1635895,13,2,1.3407593
25/11 15:54:58,1574677498031,8.044525,2,-0.39265442,13,2,4.223373400000001
25/11 15:54:58,1574677498032,11.458649000000001,2,-1.7525482,13,2,5.1618958
25/11 15:54:58,1574677498130,14.542389000000002,2,-2.6910857999999998,13,2,4.343078599999999
25/11 15:54:58,1574677498131,14.393935999999998,2,-2.0877380000000003,13,2,3.533844
25/11 15:54:58,1574677498132,12.895172,2,-1.8818359,13,2,2.7724915
25/11 15:54:58,1574677498133,8.762772,2,-0.9433136000000001,13,2,4.0174712999999995
25/11 15:54:58,1574677498229,7.292739999999999,2,-0.53630066,13,2,3.2992095999999997
25/11 15:54:58,1574677498231,4.912903,2,1.0869751,13,2,2.2170257999999996
25/11 15:54:58,1574677498232,6.5074463,2,0.36871338,13,2,2.3175812000000002
25/11 15:54:58,1574677498329,11.013321000000001,2,-1.5658112,13,2,4.1132355
25/11 15:54:58,1574677498330,12.310989,2,-1.7142487000000002,13,2,2.059021
25/11 15:54:58,1574677498430,8.451538000000001,2,-1.06781,13,2,3.7445373999999996
25/11 15:54:58,1574677498431,7.364563,2,-0.21069336,13,2,2.6479797
25/11 15:54:58,1574677498432,6.258438,2,0.39743042,13,2,0.62249756
25/11 15:54:58,1574677498529,8.389282000000001,2,-0.20590210000000003,13,2,2.0207062
25/11 15:54:58,1574677498530,10.362105999999999,2,-0.8571167,13,2,3.2130127
25/11 15:54:58,1574677498531,12.109879,2,-1.632843,13,2,2.719818
25/11 15:54:58,1574677498532,12.6796875,2,-1.608902,13,2,2.4803925
25/11 15:54:58,1574677498630,11.30542,2,-1.4652557,13,2,3.0502167
25/11 15:54:58,1574677498632,9.859328999999999,2,-1.1444244,13,2,3.059784
25/11 15:54:58,1574677498633,7.503433,2,-0.03352356,13,2,1.6855164
25/11 15:54:58,1574677498634,5.937622,2,0.7374115,13,2,1.5514374
25/11 15:54:58,1574677498730,5.851425,2,0.8140259,13,2,1.6376343
25/11 15:54:58,1574677498731,9.097961,2,-0.2633667,13,2,3.7876282
25/11 15:54:58,1574677498732,13.627792000000001,2,-2.2553406000000003,13,2,2.7916412
